 TIME                                   ,P_surplus1                              ,P_short1                                ,TotElec_30                              ,Wind                                    ,active_load_kW,P_from_grid_kW,P_to_grid_kW,PF,apparent_power,reactive_power
2.03E+03,0.00E+00,2.22E+04,6.93E+04,6.35E+00,19.2631,6.1583,0,0.9,21.40339249,9.329522493
2.03E+03,0.00E+00,4.16E+04,7.72E+04,6.00E+00,21.451,11.5542,0,0.9,23.83445837,10.38919954
2.03E+03,0.00E+00,4.70E+04,7.87E+04,6.20E+00,21.8487,13.066,0,0.9,24.27636364,10.58182158
2.03E+03,0.00E+00,4.74E+04,7.73E+04,6.40E+00,21.4708,13.1585,0,0.9,23.85642223,10.39877336
2.03E+03,0.00E+00,4.94E+04,7.73E+04,6.60E+00,21.4682,13.7122,0,0.9,23.8535257,10.3975108
2.03E+03,0.00E+00,5.99E+04,7.99E+04,6.10E+00,22.1999,16.6466,0,0.9,24.66658428,10.75191482
2.04E+03,0.00E+00,6.96E+04,7.92E+04,4.90E+00,22.0093,19.3353,0,0.9,24.45472959,10.6595695
2.04E+03,0.00E+00,7.85E+04,8.53E+04,4.45E+00,23.6905,21.8032,0,0.9,26.32277991,11.47383375
2.04E+03,0.00E+00,7.68E+04,8.55E+04,4.75E+00,23.7415,21.3291,0,0.9,26.3794218,11.49852338
2.04E+03,0.00E+00,7.50E+04,8.62E+04,5.15E+00,23.9466,20.8343,0,0.9,26.60731526,11.59785984
2.04E+03,0.00E+00,7.18E+04,8.62E+04,5.65E+00,23.9466,19.9377,0,0.9,26.60736117,11.59787985
2.04E+03,0.00E+00,7.13E+04,9.08E+04,6.23E+00,25.2318,19.8142,0,0.9,28.03534488,12.22032352
2.04E+03,0.00E+00,6.56E+04,9.08E+04,6.88E+00,25.2322,18.2221,0,0.9,28.03576877,12.22050829
2.04E+03,0.00E+00,6.31E+04,8.61E+04,6.63E+00,23.9213,17.5231,0,0.9,26.57921109,11.58560951
2.04E+03,0.00E+00,7.29E+04,8.61E+04,5.48E+00,23.921,20.239,0,0.9,26.57891005,11.58547829
2.04E+03,0.00E+00,6.63E+04,7.60E+04,4.90E+00,21.0976,18.4218,0,0.9,23.44173201,10.21801409
2.04E+03,0.00E+00,6.62E+04,7.58E+04,4.90E+00,21.0642,18.3885,0,0.9,23.40470158,10.2018729
2.04E+03,0.00E+00,5.64E+04,6.38E+04,4.55E+00,17.7289,15.6661,0,0.9,19.69881454,8.586514191
2.04E+03,0.00E+00,6.13E+04,6.50E+04,3.85E+00,18.0562,17.0325,0,0.9,20.06243861,8.745014248
2.04E+03,0.00E+00,6.14E+04,6.38E+04,3.30E+00,17.7285,17.0419,0,0.9,19.69834904,8.586311284
2.04E+03,0.00E+00,6.23E+04,6.39E+04,2.90E+00,17.7389,17.2975,0,0.9,19.70991497,8.591352755
2.04E+03,0.00E+00,6.33E+04,6.48E+04,2.83E+00,17.9881,17.5926,0,0.9,19.98674993,8.712022315
2.04E+03,0.00E+00,6.19E+04,6.39E+04,3.08E+00,17.7364,17.1881,0,0.9,19.70712697,8.590137495
2.04E+03,0.00E+00,6.14E+04,6.38E+04,3.28E+00,17.73,17.0594,0,0.9,19.70001657,8.587038143
2.04E+03,0.00E+00,6.11E+04,6.39E+04,3.43E+00,17.7381,16.9759,0,0.9,19.70904801,8.590974857
2.04E+03,0.00E+00,6.07E+04,6.38E+04,3.63E+00,17.7329,16.8484,0,0.9,19.70319842,8.588425077
2.05E+03,0.00E+00,6.01E+04,6.39E+04,3.88E+00,17.7363,16.6991,0,0.9,19.70702303,8.590092189
2.05E+03,0.00E+00,7.05E+04,7.49E+04,4.08E+00,20.8046,19.5757,0,0.9,23.11626612,10.07614679
2.05E+03,0.00E+00,6.94E+04,7.48E+04,4.23E+00,20.7767,19.2856,0,0.9,23.08517732,10.0625955
2.05E+03,0.00E+00,7.77E+04,8.36E+04,4.30E+00,23.2216,21.5848,0,0.9,25.80174375,11.24671936
2.05E+03,0.00E+00,7.76E+04,8.36E+04,4.30E+00,23.2267,21.5607,0,0.9,25.80749747,11.24922734
2.05E+03,0.00E+00,6.16E+04,6.99E+04,4.03E+00,19.4286,17.1244,0,0.9,21.58730467,9.409687954
2.05E+03,0.00E+00,5.89E+04,7.11E+04,3.48E+00,19.7594,16.3526,0,0.9,21.95493784,9.569935537
2.05E+03,0.00E+00,5.55E+04,6.99E+04,3.15E+00,19.4299,15.4077,0,0.9,21.58879482,9.410337493
2.05E+03,0.00E+00,5.13E+04,6.99E+04,3.05E+00,19.4259,14.2443,0,0.9,21.58435656,9.4084029
2.05E+03,0.00E+00,4.33E+04,6.70E+04,2.80E+00,18.6058,12.0415,0,0.9,20.6731179,9.011203176
2.05E+03,0.00E+00,3.91E+04,6.61E+04,2.40E+00,18.3711,10.8595,0,0.9,20.41235601,8.897539703
2.05E+03,0.00E+00,3.55E+04,6.60E+04,2.33E+00,18.3437,9.8496,0,0.9,20.38188969,8.884259745
2.05E+03,0.00E+00,3.20E+04,6.61E+04,2.58E+00,18.3506,8.8838,0,0.9,20.38952809,8.887589247
2.05E+03,0.00E+00,2.93E+04,6.61E+04,2.63E+00,18.3681,8.1475,0,0.9,20.40896096,8.896059838
2.05E+03,0.00E+00,2.77E+04,6.62E+04,2.48E+00,18.3795,7.6992,0,0.9,20.42172078,8.901621711
2.05E+03,0.00E+00,2.61E+04,6.62E+04,2.40E+00,18.3933,7.2481,0,0.9,20.43697407,8.908270469
2.05E+03,0.00E+00,2.62E+04,6.63E+04,2.40E+00,18.4066,7.266,0,0.9,20.45177046,8.914720064
2.05E+03,0.00E+00,2.83E+04,6.63E+04,2.35E+00,18.4236,7.8537,0,0.9,20.47063323,8.922942157
2.05E+03,0.00E+00,3.00E+04,6.64E+04,2.25E+00,18.4377,8.3383,0,0.9,20.48635115,8.929793437
2.05E+03,0.00E+00,3.15E+04,6.64E+04,2.33E+00,18.454,8.75,0,0.9,20.50441842,8.937668777
2.06E+03,0.00E+00,3.41E+04,6.65E+04,2.58E+00,18.4632,9.4626,0,0.9,20.51461437,8.942113089
2.06E+03,0.00E+00,4.27E+04,7.05E+04,2.50E+00,19.5719,11.8514,0,0.9,21.74650249,9.479080673
2.06E+03,0.00E+00,4.87E+04,7.20E+04,2.10E+00,20.0019,13.5262,0,0.9,22.2243586,9.687373321
2.06E+03,0.00E+00,6.16E+04,8.05E+04,1.88E+00,22.3686,17.1101,0,0.9,24.8540062,10.83361014
2.06E+03,0.00E+00,6.62E+04,8.06E+04,1.83E+00,22.378,18.391,0,0.9,24.8644445,10.83816009
2.06E+03,0.00E+00,7.15E+04,8.06E+04,1.90E+00,22.3862,19.8636,0,0.9,24.87359456,10.84214851
2.06E+03,0.00E+00,7.54E+04,8.05E+04,2.10E+00,22.3722,20.9487,0,0.9,24.85799947,10.83535076
2.06E+03,0.00E+00,8.04E+04,8.25E+04,2.33E+00,22.9077,22.3441,0,0.9,25.45300856,11.09470921
2.06E+03,0.00E+00,8.15E+04,8.24E+04,2.58E+00,22.8909,22.6508,0,0.9,25.43436937,11.08658458
2.06E+03,0.00E+00,8.70E+04,8.89E+04,3.03E+00,24.6867,24.1736,0,0.9,27.42967558,11.95631839
2.06E+03,0.00E+00,8.58E+04,8.90E+04,3.68E+00,24.7327,23.8252,0,0.9,27.4808053,11.97860532
2.06E+03,0.00E+00,8.62E+04,8.97E+04,3.80E+00,24.9286,23.9451,0,0.9,27.69849796,12.07349535
2.06E+03,0.00E+00,8.71E+04,8.97E+04,3.40E+00,24.9292,24.1881,0,0.9,27.69907992,12.07374902
2.06E+03,0.00E+00,9.14E+04,9.44E+04,3.55E+00,26.2314,25.3992,0,0.9,29.14603517,12.70446219
2.06E+03,0.00E+00,8.89E+04,9.44E+04,4.25E+00,26.2155,24.6918,0,0.9,29.12832137,12.69674092
2.06E+03,0.00E+00,8.19E+04,8.95E+04,4.60E+00,24.8701,22.7382,0,0.9,27.6334971,12.04516213
2.06E+03,0.00E+00,8.17E+04,8.94E+04,4.60E+00,24.8351,22.7009,0,0.9,27.59452299,12.02817371
2.06E+03,0.00E+00,6.72E+04,7.89E+04,5.25E+00,21.9274,18.663,0,0.9,24.36377334,10.61992259
2.06E+03,0.00E+00,5.66E+04,7.88E+04,6.55E+00,21.8798,15.7113,0,0.9,24.31088145,10.59686754
2.06E+03,0.00E+00,4.02E+04,6.70E+04,7.08E+00,18.6224,11.1777,0,0.9,20.69159501,9.019257162
2.07E+03,0.00E+00,4.22E+04,6.69E+04,6.83E+00,18.5718,11.7339,0,0.9,20.63534511,8.9947384
2.07E+03,0.00E+00,3.98E+04,6.66E+04,7.08E+00,18.5099,11.062,0,0.9,20.56655071,8.964751618
2.07E+03,0.00E+00,3.39E+04,6.66E+04,7.83E+00,18.4956,9.4286,0,0.9,20.55069907,8.957842047
2.07E+03,0.00E+00,2.84E+04,6.58E+04,8.45E+00,18.2779,7.9027,0,0.9,20.3087494,8.852378629
2.07E+03,0.00E+00,2.47E+04,6.58E+04,8.95E+00,18.2705,6.8705,0,0.9,20.30054109,8.848800712
2.07E+03,0.00E+00,2.72E+04,6.55E+04,8.58E+00,18.1905,7.5454,0,0.9,20.21170431,8.810077657
2.07E+03,0.00E+00,3.66E+04,6.55E+04,7.33E+00,18.1891,10.1535,0,0.9,20.21013519,8.809393691
2.07E+03,0.00E+00,3.72E+04,6.52E+04,7.20E+00,18.1138,10.3426,0,0.9,20.12639116,8.772890517
2.07E+03,0.00E+00,2.96E+04,6.52E+04,8.20E+00,18.1139,8.2319,0,0.9,20.12660842,8.772985217
2.07E+03,0.00E+00,3.54E+04,7.64E+04,8.95E+00,21.2227,9.8227,0,0.9,23.58075909,10.27861459
2.07E+03,0.00E+00,3.54E+04,7.64E+04,9.45E+00,21.2238,9.8238,0,0.9,23.58204541,10.27917528
2.07E+03,0.00E+00,4.43E+04,8.54E+04,9.08E+00,23.731,12.3014,0,0.9,26.36777055,11.49344472
2.07E+03,0.00E+00,5.22E+04,8.54E+04,7.83E+00,23.7352,14.5051,0,0.9,26.37240371,11.49546427
2.07E+03,0.00E+00,4.01E+04,7.18E+04,7.20E+00,19.9523,11.1263,0,0.9,22.16923503,9.663345515
2.07E+03,0.00E+00,3.51E+04,7.19E+04,7.20E+00,19.9591,9.7392,0,0.9,22.1768036,9.66664458
2.07E+03,0.00E+00,3.48E+04,7.16E+04,6.70E+00,19.8795,9.6732,0,0.9,22.08830752,9.62807003
2.07E+03,0.00E+00,3.95E+04,7.16E+04,5.70E+00,19.8914,10.9842,0,0.9,22.10159805,9.633863239
2.07E+03,0.00E+00,3.31E+04,6.63E+04,5.38E+00,18.4214,9.1898,0,0.9,20.46826718,8.921910818
2.07E+03,0.00E+00,2.66E+04,6.63E+04,5.73E+00,18.4269,7.3917,0,0.9,20.47433072,8.924553855
2.07E+03,0.00E+00,2.38E+04,6.77E+04,5.65E+00,18.8024,6.6004,0,0.9,20.89153269,9.106407977
2.08E+03,0.00E+00,2.20E+04,6.64E+04,5.15E+00,18.4321,6.1086,0,0.9,20.48013614,8.927084379
2.08E+03,0.00E+00,1.92E+04,6.64E+04,5.08E+00,18.4467,5.346,0,0.9,20.49628174,8.934122084
2.08E+03,0.00E+00,1.55E+04,6.65E+04,5.43E+00,18.4598,4.3161,0,0.9,20.51088398,8.94048705
2.08E+03,0.00E+00,1.05E+04,6.65E+04,6.13E+00,18.4797,2.9154,0,0.9,20.53298254,8.95011959
2.08E+03,0.00E+00,2.17E+03,6.77E+04,7.18E+00,18.7932,0.6034,0,0.9,20.88132333,9.101957819
2.08E+03,1.47E+03,0.00E+00,6.67E+04,7.35E+00,18.5172,0,0.408,0.9,20.57470773,8.96830718
2.08E+03,0.00E+00,5.88E+03,6.67E+04,6.65E+00,18.5384,1.6331,0,0.9,20.59822272,8.978557126
2.08E+03,0.00E+00,1.33E+04,6.68E+04,6.20E+00,18.5542,3.7057,0,0.9,20.61577612,8.986208477
2.08E+03,0.00E+00,1.94E+04,6.80E+04,6.00E+00,18.8771,5.3979,0,0.9,20.97453751,9.14258894
2.08E+03,0.00E+00,2.73E+04,7.17E+04,5.90E+00,19.9285,7.596,0,0.9,22.14276046,9.651805519
2.08E+03,0.00E+00,3.18E+04,7.18E+04,5.90E+00,19.9312,8.8232,0,0.9,22.14576178,9.653113764
2.08E+03,0.00E+00,4.75E+04,8.14E+04,5.90E+00,22.601,13.1937,0,0.9,25.11223996,10.94617162
2.08E+03,0.00E+00,5.20E+04,8.14E+04,5.90E+00,22.6056,14.4492,0,0.9,25.11736866,10.94840717
2.08E+03,0.00E+00,5.54E+04,8.14E+04,5.90E+00,22.6149,15.3904,0,0.9,25.12770044,10.95291069
2.08E+03,0.00E+00,5.92E+04,8.15E+04,5.90E+00,22.6388,16.4578,0,0.9,25.15423991,10.96447898
2.08E+03,0.00E+00,6.12E+04,8.34E+04,6.35E+00,23.1603,17.0069,0,0.9,25.73370181,11.21706056
2.08E+03,0.00E+00,5.51E+04,8.33E+04,7.25E+00,23.1455,15.3099,0,0.9,25.71720765,11.20987092
2.08E+03,0.00E+00,5.47E+04,8.97E+04,8.15E+00,24.907,15.1967,0,0.9,27.67446771,12.0630208
2.08E+03,0.00E+00,4.87E+04,8.98E+04,9.05E+00,24.9311,13.5311,0,0.9,27.70122065,12.07468214
2.08E+03,0.00E+00,4.93E+04,9.03E+04,8.80E+00,25.0878,13.6878,0,0.9,27.87531035,12.15056608
2.09E+03,0.00E+00,6.09E+04,9.02E+04,7.40E+00,25.0693,16.9034,0,0.9,27.85474322,12.14160108
2.09E+03,0.00E+00,7.12E+04,9.48E+04,6.70E+00,26.3202,19.7902,0,0.9,29.24461651,12.7474328
2.09E+03,0.00E+00,7.11E+04,9.46E+04,6.70E+00,26.2826,19.7481,0,0.9,29.20283905,12.72922243
2.09E+03,0.00E+00,6.50E+04,8.96E+04,6.83E+00,24.8948,18.0516,0,0.9,27.66085294,12.05708627
2.09E+03,0.00E+00,6.27E+04,8.95E+04,7.08E+00,24.8704,17.4136,0,0.9,27.63373935,12.04526773
2.09E+03,0.00E+00,5.39E+04,7.90E+04,6.88E+00,21.9545,14.9801,0,0.9,24.39385824,10.63303629
2.09E+03,0.00E+00,5.94E+04,7.88E+04,6.23E+00,21.8835,16.4898,0,0.9,24.3149738,10.59865136
2.09E+03,0.00E+00,4.76E+04,6.70E+04,6.23E+00,18.6155,13.2196,0,0.9,20.68390072,9.0159033
2.09E+03,0.00E+00,4.17E+04,6.68E+04,6.88E+00,18.559,11.5758,0,0.9,20.62110775,8.988532478
2.09E+03,0.00E+00,4.13E+04,6.65E+04,6.88E+00,18.4662,11.4806,0,0.9,20.51805261,8.943611785
2.09E+03,0.00E+00,4.69E+04,6.63E+04,6.23E+00,18.4255,13.0241,0,0.9,20.47280508,8.923888843
2.09E+03,0.00E+00,5.05E+04,6.56E+04,5.73E+00,18.22,14.0377,0,0.9,20.24440548,8.824331764
2.09E+03,0.00E+00,5.28E+04,6.54E+04,5.38E+00,18.1764,14.6772,0,0.9,20.19597476,8.803221306
2.09E+03,0.00E+00,5.19E+04,6.51E+04,5.48E+00,18.0956,14.4202,0,0.9,20.10619639,8.764087819
2.09E+03,0.00E+00,4.73E+04,6.51E+04,6.03E+00,18.0721,13.1503,0,0.9,20.08006966,8.752699442
2.09E+03,0.00E+00,4.38E+04,6.48E+04,6.40E+00,18.0009,12.1595,0,0.9,20.00096506,8.718218546
2.09E+03,0.00E+00,4.10E+04,6.38E+04,6.60E+00,17.732,11.3988,0,0.9,19.70218004,8.587981177
2.09E+03,0.00E+00,5.75E+04,7.65E+04,6.18E+00,21.2568,15.963,0,0.9,23.61861509,10.29511563
2.09E+03,0.00E+00,6.47E+04,7.58E+04,5.13E+00,21.0461,17.9778,0,0.9,23.38458224,10.19310308
2.09E+03,0.00E+00,7.90E+04,8.46E+04,4.25E+00,23.4964,21.9381,0,0.9,26.10707048,11.3798082
2.10E+03,0.00E+00,8.12E+04,8.46E+04,3.55E+00,23.4969,22.5639,0,0.9,26.1076821,11.38007479
2.10E+03,0.00E+00,6.42E+04,7.10E+04,3.15E+00,19.7145,17.8356,0,0.9,21.90494779,9.548145377
2.10E+03,0.00E+00,5.78E+04,7.10E+04,3.05E+00,19.7223,16.0662,0,0.9,21.91366578,9.551945462
2.10E+03,0.00E+00,5.18E+04,7.07E+04,3.25E+00,19.6284,14.3835,0,0.9,21.80930727,9.506456643
2.10E+03,0.00E+00,4.53E+04,7.07E+04,3.75E+00,19.6387,12.5716,0,0.9,21.82076606,9.511451413
2.10E+03,0.00E+00,3.51E+04,6.58E+04,3.80E+00,18.2755,9.759,0,0.9,20.30616608,8.851252589
2.10E+03,0.00E+00,3.07E+04,6.58E+04,3.40E+00,18.2706,8.5156,0,0.9,20.30065035,8.848848335
2.10E+03,0.00E+00,2.44E+04,6.58E+04,3.55E+00,18.2785,6.7895,0,0.9,20.30944543,8.852682025
2.10E+03,0.00E+00,1.74E+04,6.58E+04,4.25E+00,18.2869,4.8252,0,0.9,20.31882708,8.856771391
2.10E+03,0.00E+00,1.48E+04,6.59E+04,4.20E+00,18.307,4.098,0,0.9,20.34108215,8.866472148
2.10E+03,0.00E+00,1.31E+04,6.60E+04,3.40E+00,18.3404,3.6281,0,0.9,20.37824202,8.882669762
2.10E+03,0.00E+00,6.75E+03,6.60E+04,2.78E+00,18.3338,1.8749,0,0.9,20.37092939,8.879482262
2.10E+03,0.00E+00,7.55E+03,6.61E+04,2.33E+00,18.3522,2.0979,0,0.9,20.39135736,8.888386603
2.10E+03,0.00E+00,1.43E+04,6.61E+04,2.53E+00,18.3615,3.9815,0,0.9,20.40162858,8.892863725
2.10E+03,0.00E+00,1.72E+04,6.61E+04,3.38E+00,18.3576,4.7859,0,0.9,20.39730504,8.890979141
2.10E+03,0.00E+00,2.16E+04,6.61E+04,3.53E+00,18.3654,5.9957,0,0.9,20.40604625,8.894789344
2.10E+03,0.00E+00,2.93E+04,6.71E+04,2.98E+00,18.645,8.1493,0,0.9,20.71665832,9.030182008
2.10E+03,0.00E+00,3.98E+04,7.01E+04,2.70E+00,19.4723,11.0537,0,0.9,21.63586168,9.430853463
2.10E+03,0.00E+00,4.63E+04,7.13E+04,2.70E+00,19.8042,12.8643,0,0.9,22.00468322,9.591619043
2.10E+03,0.00E+00,5.84E+04,8.01E+04,2.90E+00,22.2527,16.2349,0,0.9,24.7251945,10.77746242
2.11E+03,0.00E+00,6.28E+04,8.01E+04,3.30E+00,22.2497,17.4366,0,0.9,24.72183422,10.7759977
2.11E+03,0.00E+00,6.99E+04,8.01E+04,3.30E+00,22.2589,19.4109,0,0.9,24.73211146,10.78047745
2.11E+03,0.00E+00,7.50E+04,8.01E+04,2.90E+00,22.2492,20.8242,0,0.9,24.7213252,10.77577583
2.11E+03,0.00E+00,7.92E+04,8.19E+04,2.78E+00,22.7363,21.987,0,0.9,25.26250786,11.01167188
2.11E+03,0.00E+00,8.01E+04,8.18E+04,2.93E+00,22.717,22.2625,0,0.9,25.24115994,11.00236654
2.11E+03,0.00E+00,8.55E+04,8.80E+04,3.33E+00,24.4505,23.7519,0,0.9,27.16719657,11.84190644
2.11E+03,0.00E+00,8.42E+04,8.82E+04,3.98E+00,24.4881,23.3928,0,0.9,27.20904096,11.86014599
2.11E+03,0.00E+00,8.29E+04,8.87E+04,4.30E+00,24.6503,23.0318,0,0.9,27.38923789,11.93869201
2.11E+03,0.00E+00,8.29E+04,8.87E+04,4.30E+00,24.6405,23.0215,0,0.9,27.37834821,11.93394531
2.11E+03,0.00E+00,8.74E+04,9.32E+04,4.30E+00,25.8853,24.2656,0,0.9,28.76144996,12.53682539
2.11E+03,0.00E+00,8.73E+04,9.31E+04,4.30E+00,25.8723,24.2518,0,0.9,28.74703627,12.5305426
2.11E+03,0.00E+00,8.37E+04,8.83E+04,4.10E+00,24.5147,23.2426,0,0.9,27.23851039,11.87299142
2.11E+03,0.00E+00,8.49E+04,8.82E+04,3.70E+00,24.5059,23.5759,0,0.9,27.22873415,11.86873005
2.11E+03,0.00E+00,7.46E+04,7.78E+04,3.63E+00,21.6148,20.7304,0,0.9,24.01646519,10.46853448
2.11E+03,0.00E+00,7.38E+04,7.76E+04,3.88E+00,21.5436,20.5058,0,0.9,23.93738705,10.43406511
2.11E+03,0.00E+00,5.93E+04,6.58E+04,4.40E+00,18.2788,16.48,0,0.9,20.30977221,8.852824463
2.11E+03,0.00E+00,5.41E+04,6.56E+04,5.20E+00,18.2153,15.0169,0,0.9,20.23927647,8.822096081
2.11E+03,0.00E+00,5.19E+04,6.53E+04,5.50E+00,18.1291,14.405,0,0.9,20.14349583,8.780346268
2.11E+03,0.00E+00,5.31E+04,6.52E+04,5.30E+00,18.1149,14.7395,0,0.9,20.1276936,8.773458238
2.11E+03,0.00E+00,5.16E+04,6.38E+04,5.30E+00,17.7098,14.3333,0,0.9,19.67758623,8.577260981
2.12E+03,0.00E+00,5.16E+04,6.50E+04,5.50E+00,18.0489,14.3209,0,0.9,20.05438542,8.741503941
2.12E+03,0.00E+00,4.61E+04,6.37E+04,6.00E+00,17.6819,12.8101,0,0.9,19.64660135,8.563754987
2.12E+03,0.00E+00,3.90E+04,6.36E+04,6.80E+00,17.667,10.8318,0,0.9,19.6299529,8.556498095
2.12E+03,0.00E+00,3.57E+04,6.48E+04,7.33E+00,18.0126,9.9233,0,0.9,20.01398097,8.723892051
2.12E+03,0.00E+00,3.25E+04,6.35E+04,7.58E+00,17.6369,9.0204,0,0.9,19.59656126,8.541943016
2.12E+03,0.00E+00,4.65E+04,7.50E+04,7.25E+00,20.8463,12.9121,0,0.9,23.16255536,10.09632381
2.12E+03,0.00E+00,5.42E+04,7.48E+04,6.35E+00,20.7784,15.0433,0,0.9,23.08715555,10.06345779
2.12E+03,0.00E+00,6.91E+04,8.36E+04,5.65E+00,23.2271,19.1807,0,0.9,25.80787902,11.24939366
2.12E+03,0.00E+00,7.18E+04,8.36E+04,5.15E+00,23.2288,19.9544,0,0.9,25.80974164,11.25020556
2.12E+03,0.00E+00,5.27E+04,6.95E+04,4.75E+00,19.3003,14.6283,0,0.9,21.44474883,9.347549304
2.12E+03,0.00E+00,4.50E+04,7.11E+04,4.45E+00,19.7436,12.5013,0,0.9,21.9373233,9.562257536
2.12E+03,0.00E+00,3.58E+04,6.96E+04,4.38E+00,19.3353,9.9316,0,0.9,21.48370465,9.36452975
2.12E+03,0.00E+00,2.75E+04,7.11E+04,4.53E+00,19.742,7.6316,0,0.9,21.93559689,9.561505009
2.12E+03,0.00E+00,1.35E+04,6.59E+04,4.40E+00,18.3027,3.7368,0,0.9,20.33632393,8.864398088
2.12E+03,0.00E+00,8.37E+03,6.60E+04,4.00E+00,18.3247,2.325,0,0.9,20.36076859,8.87505327
2.12E+03,0.00E+00,4.31E+03,6.61E+04,3.38E+00,18.3569,1.1963,0,0.9,20.39652743,8.890640187
2.12E+03,0.00E+00,1.32E+03,6.62E+04,2.53E+00,18.3802,0.3672,0,0.9,20.42244882,8.901939059
2.12E+03,2.59E+03,0.00E+00,6.63E+04,2.45E+00,18.4075,0,0.7206,0.9,20.45273375,8.915139955
2.12E+03,6.99E+03,0.00E+00,6.64E+04,3.15E+00,18.4308,0,1.9408,0.9,20.47863963,8.926432065
2.12E+03,8.79E+03,0.00E+00,6.65E+04,3.25E+00,18.4669,0,2.4414,0.9,20.51876372,8.94392175
2.13E+03,5.88E+03,0.00E+00,6.78E+04,2.75E+00,18.8265,0,1.6338,0.9,20.91838683,9.118113424
2.13E+03,3.76E+03,0.00E+00,6.67E+04,2.40E+00,18.5256,0,1.0434,0.9,20.58397374,8.972346141
2.13E+03,2.19E+02,0.00E+00,6.68E+04,2.20E+00,18.5465,0,0.0608,0.9,20.60720164,8.982470944
2.13E+03,0.00E+00,5.27E+03,6.82E+04,2.33E+00,18.9307,1.4651,0,0.9,21.03406654,9.168537041
2.13E+03,0.00E+00,8.80E+03,6.69E+04,2.78E+00,18.5766,2.4446,0,0.9,20.64061975,8.997037561
2.13E+03,0.00E+00,2.06E+04,7.28E+04,3.73E+00,20.2315,5.7333,0,0.9,22.47944237,9.798561761
2.13E+03,0.00E+00,2.04E+04,7.24E+04,5.18E+00,20.1096,5.67,0,0.9,22.34400297,9.739525095
2.13E+03,0.00E+00,3.28E+04,8.21E+04,6.00E+00,22.8036,9.1149,0,0.9,25.3373756,11.04430597
2.13E+03,0.00E+00,3.93E+04,8.21E+04,6.20E+00,22.8011,10.9244,0,0.9,25.33454587,11.04307252
2.13E+03,0.00E+00,4.66E+04,8.21E+04,6.40E+00,22.7962,12.9457,0,0.9,25.32916187,11.04072569
2.13E+03,0.00E+00,5.18E+04,8.20E+04,6.60E+00,22.7887,14.3767,0,0.9,25.32073131,11.03705089
2.13E+03,0.00E+00,6.11E+04,8.38E+04,6.33E+00,23.2786,16.9647,0,0.9,25.86514958,11.27435732
2.13E+03,0.00E+00,6.99E+04,8.37E+04,5.58E+00,23.2413,19.4238,0,0.9,25.82368336,11.25628261
2.13E+03,0.00E+00,7.95E+04,9.00E+04,5.05E+00,24.9945,22.0845,0,0.9,27.77164858,12.10538096
2.13E+03,0.00E+00,8.14E+04,9.01E+04,4.75E+00,25.0153,22.6246,0,0.9,27.79477363,12.11546094
2.13E+03,0.00E+00,8.10E+04,9.07E+04,4.93E+00,25.1912,22.4961,0,0.9,27.99021064,12.20064996
2.13E+03,0.00E+00,7.69E+04,9.07E+04,5.58E+00,25.1848,21.3608,0,0.9,27.98308758,12.19754509
2.13E+03,0.00E+00,7.58E+04,9.51E+04,6.23E+00,26.4286,21.0542,0,0.9,29.36509982,12.79995026
2.13E+03,0.00E+00,7.01E+04,9.51E+04,6.88E+00,26.4188,19.4622,0,0.9,29.35418484,12.79519253
2.13E+03,0.00E+00,6.35E+04,9.03E+04,7.08E+00,25.0924,17.6471,0,0.9,27.88048063,12.15281976
2.14E+03,0.00E+00,6.57E+04,9.03E+04,6.83E+00,25.0837,18.2441,0,0.9,27.87079109,12.14859618
2.14E+03,0.00E+00,5.87E+04,7.99E+04,6.43E+00,22.1863,16.3179,0,0.9,24.65149995,10.74533971
2.14E+03,0.00E+00,6.33E+04,7.97E+04,5.88E+00,22.127,17.5955,0,0.9,24.58554329,10.71658987
2.14E+03,0.00E+00,5.45E+04,6.78E+04,5.50E+00,18.8381,15.1354,0,0.9,20.93122267,9.12370844
2.14E+03,0.00E+00,5.55E+04,6.76E+04,5.30E+00,18.777,15.4211,0,0.9,20.86331336,9.094107458
2.14E+03,0.00E+00,5.73E+04,6.73E+04,4.98E+00,18.696,15.905,0,0.9,20.77335497,9.054895504
2.14E+03,0.00E+00,6.01E+04,6.73E+04,4.53E+00,18.6918,16.6837,0,0.9,20.76869773,9.052865458
2.14E+03,0.00E+00,6.26E+04,6.65E+04,3.98E+00,18.4826,17.388,0,0.9,20.53620425,8.951523899
2.14E+03,0.00E+00,6.40E+04,6.65E+04,3.33E+00,18.4771,17.7785,0,0.9,20.5301358,8.948878727
2.14E+03,0.00E+00,6.46E+04,6.62E+04,2.93E+00,18.392,17.9371,0,0.9,20.43554906,8.907649322
2.14E+03,0.00E+00,6.49E+04,6.62E+04,2.78E+00,18.395,18.0315,0,0.9,20.43890803,8.909113462
2.14E+03,0.00E+00,6.48E+04,6.60E+04,2.70E+00,18.3256,18.0079,0,0.9,20.36182424,8.875513415
2.14E+03,0.00E+00,6.48E+04,6.60E+04,2.70E+00,18.3266,18.0089,0,0.9,20.36293455,8.875997388
2.14E+03,0.00E+00,7.54E+04,7.68E+04,2.83E+00,21.3298,20.9358,0,0.9,23.69974902,10.3304811
2.14E+03,0.00E+00,7.48E+04,7.68E+04,3.08E+00,21.3341,20.7877,0,0.9,23.70460466,10.33259762
